ISSN;Título;Área de Avaliação;Estrato
1635-3544;CAHIERS DE LA RECHERCHE SUR L'ÉDUCATION ET LES SAVOIRS;ANTROPOLOGIA / ARQUEOLOGIA                        ;B2
1639-4488;GEOSTANDARDS AND GEOANALYTICAL RESEARCH;ASTRONOMIA / FÍSICA                               ;B1
1643-8698;ARCHIVES OF BUDO;ANTROPOLOGIA / ARQUEOLOGIA                        ;B5
1645-0523;REVISTA PORTUGUESA DE CIÊNCIAS DO DESPORTO;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1645-1384;CURRÍCULO SEM FRONTEIRAS;ARTES;B1
1645-2089;COMUNICAÇÃO E SOCIEDADE (UMINHO);ARQUITETURA, URBANISMO E DESIGN;B3
1645-2089;COMUNICAÇÃO E SOCIEDADE (UMINHO);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1645-2844;AR: CADERNOS DA FACULDADE DE ARQUITECTURA DA UNIVERSIDADE TÉCNICA DE LISBOA;ARQUITETURA, URBANISMO E DESIGN;C 
1645-3794;CADERNOS DE ESTUDOS AFRICANOS;ANTROPOLOGIA / ARQUEOLOGIA                        ;B1
1645-4464;REVISTA PORTUGUESA E BRASILEIRA DE GESTÃO (LISBOA);ARQUITETURA, URBANISMO E DESIGN;A2
1645-4464;REVISTA PORTUGUESA E BRASILEIRA DE GESTÃO (LISBOA);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1645-7250;REVISTA LUSÓFONA DE EDUCAÇÃO;ASTRONOMIA / FÍSICA                               ;C 
1645-7250;REVISTA LUSÓFONA DE EDUCAÇÃO;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1645-7641;IADIS INTERNATIONAL JOURNAL ON WWWINTERNET;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1645-7641;IADIS INTERNATIONAL JOURNAL ON WWW/INTERNET;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1645-8052;PROMONTORIA;ARQUITETURA, URBANISMO E DESIGN;B5
1645-9199;RELAÇÕES INTERNACIONAIS (LISBOA);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1645-9261;REVISTA TURISMO & DESENVOLVIMENTO (ONLINE);ARQUITETURA, URBANISMO E DESIGN;B5
1645-9261;REVISTA TURISMO & DESENVOLVIMENTO (ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
1645-9261;JOURNAL OF TOURISM AND DEVELOPMENT;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
1645-958X;E-TOPIA: REVISTA ELECTRONICA DE ESTUDOS SOBRE A UTOPIA;ARTES;C 
1646-043X;CONSERVAR PATRIMÓNIO;ARTES;A2
1646-043X;CONSERVAR PATRIMÓNIO;ARQUITETURA, URBANISMO E DESIGN;B3
1646-0715;SINAIS DE CENA;ARTES;C 
1646-107X;MOTRICIDADE (SANTA MARIA DA FEIRA);ARQUITETURA, URBANISMO E DESIGN;B3
1646-107X;MOTRICIDADE (SANTA MARIA DA FEIRA);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1646-2408;REVISTA ENCONTROS CIENTIFICOS: TOURISM AND MANAGEMENT STUDIES;ARQUITETURA, URBANISMO E DESIGN;B1
1646-2408;REVISTA ENCONTROS CIENTIFICOS: TOURISM AND MANAGEMENT STUDIES;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1646-3137;BOCC. BIBLIOTECA ONLINE DE CIÊNCIAS DA COMUNICAÇÃO;ARQUITETURA, URBANISMO E DESIGN;C 
1646-3153;PRISMA.COM;ASTRONOMIA / FÍSICA                               ;C 
1646-3153;PRISMA.COM;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1646-3463;ARTCIENCIA.COM;ARTES;C 
1646-3714;CADERNOS DE SOCIOMUSEOLOGIA;ANTROPOLOGIA / ARQUEOLOGIA                        ;B3
1646-3714;CADERNOS DE SOCIOMUSEOLOGIA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1646-401X;REVISTA LUSOFONA DE EDUCACAO;ARQUITETURA, URBANISMO E DESIGN;B3
1646-4435;CIBERTEXTUALIDADES (PORTO);ARTES;C 
1646-477X;DOC ON-LINE: REVISTA DIGITAL DE CINEMA DOCUMENTARIO;ARTES;A2
1646-4850;REVISTA ESTUDOS DO ISCA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1646-4850;ESTUDOS DO ISCA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1646-4974;ESTUDOS EM COMUNICACAO;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1646-5237;LABOREAL (PORTO. ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1646-5288;THE RADICAL DESIGNIST: A DESIGN CULTURE JOURNAL (THRAD);ARTES;B2
1646-5288;THE RADICAL DESIGNIST: A DESIGN CULTURE JOURNAL (THRAD);ARQUITETURA, URBANISMO E DESIGN;B4
1646-5288;THE RADICAL DESIGNIST: A DESIGN CULTURE JOURNAL (THRAD);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1646-5954;OBSERVATORIO (OBS*);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1646-6756;REVISTA LUSÓFONA DE ARQUITECTURA E EDUCAÇÃO;ARQUITETURA, URBANISMO E DESIGN;C 
1646-6845;IMAGINAR (ASSOCIAÇÃO DE PROFESSORES DE EXPRESSÃO E COMUNICAÇÃO VISUAL);ARQUITETURA, URBANISMO E DESIGN;B5
1646-8104;REVISTA MIGRAÇÕES;ARTES;C 
1646-8872;REVISTA DA GESTÃO COSTEIRA INTEGRADA - APRH;ASTRONOMIA / FÍSICA                               ;C 
1646-8872;REVISTA DA GESTÃO COSTEIRA INTEGRADA - APRH;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1646-8872;REVISTA DA GESTÃO COSTEIRA INTEGRADA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1646-9054;CONVERGENCIAS: REVISTA DE INVESITIGACAO E ENSINO DAS ARTES;ARQUITETURA, URBANISMO E DESIGN;B4
1646-9860;REVISTA ANGOLANA DE SOCIOLOGIA;ANTROPOLOGIA / ARQUEOLOGIA                        ;B4
1646-9895;RISTI (PORTO);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1647-0508;IN-VISIBILIDADES (LISBOA);ARTES;C 
1647-3183;SPATIAL AND ORGANIZATIONAL DYNAMICS - DISCUSSION PAPERS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
1647-3558;EUROPEAN REVIEW OF ARTISTIC STUDIES;ARTES;B2
1647-3582;INDAGATIO DIDACTICA;ASTRONOMIA / FÍSICA                               ;C 
1647-3582;INDAGATIO DIDACTICA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1647-3582;INDAGATIO DIDACTICA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1647-6158;ESTUDIO;ARTES;A2
1647-7316;REVISTA :ESTÚDIO, ARTISTAS SOBRE OUTRAS OBRAS;ARTES;A2
1647-7715;CADERNOS DO CEIL - REVISTA MULTIDISCIPLINAR DE ESTUDOS SOBRE O IMAGINÁRIO;ANTROPOLOGIA / ARQUEOLOGIA                        ;B5
1647-8088;REVISTA LETRAS COM VIDA - LITERATURA, CULTURA E ARTE;ARQUITETURA, URBANISMO E DESIGN;C 
1647-9548;JOELHO. REVISTA DE CULTURA ARQUITECTÓNICA;ARQUITETURA, URBANISMO E DESIGN;C 
1648-5831;INFORMATICS IN EDUCATION;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1654-109X;APPLIED VEGETATION SCIENCE (ONLINE);BIODIVERSIDADE;A2
1657-0308;REVISTA DE ARQUITECTURA;ARQUITETURA, URBANISMO E DESIGN;B2
1657-5997;AQUICHAN (BOGOTÁ);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1657-6276;PENSAMIENTO Y GESTION;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1657-9267;UNIVERSITAS PSYCHOLOGICA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1658-3655;JOURNAL OF TAIBAH UNIVERSITY FOR SCIENCE;ASTRONOMIA / FÍSICA                               ;C 
1659-0139;CUADERNOS INTER.C.A.MBIO SOBRE CENTROAMÉRICA Y EL CARIBE;ANTROPOLOGIA / ARQUEOLOGIA                        ;B3
1660-4601;INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH;ASTRONOMIA / FÍSICA                               ;B3
1660-4601;INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1661-5719;FLUSSER STUDIES;ARTES;B1
1661-5719;FLUSSER STUDIES;ARQUITETURA, URBANISMO E DESIGN;B3
1661-9897;JOURNAL OF NANO RESEARCH (ONLINE);ASTRONOMIA / FÍSICA                               ;B5
1662-0356;ADVANCES IN SCIENCE AND TECHNOLOGY (ONLINE);ARQUITETURA, URBANISMO E DESIGN;C 
1662-1425;COGNITIVE SEMIOTICS;ARTES;C 
1662-5102;FRONTIERS IN CELLULAR NEUROSCIENCE;ASTRONOMIA / FÍSICA                               ;B1
1662-5110;FRONTIERS IN NEURAL CIRCUITS;ASTRONOMIA / FÍSICA                               ;B1
1662-5161;FRONTIERS IN HUMAN NEUROSCIENCE;ASTRONOMIA / FÍSICA                               ;B1
1662-5161;FRONTIERS IN HUMAN NEUROSCIENCE;ARTES;C 
1662-5161;FRONTIERS IN HUMAN NEUROSCIENCE;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1662-5188;FRONTIERS IN COMPUTATIONAL NEUROSCIENCE;ASTRONOMIA / FÍSICA                               ;B2
1662-5196;FRONTIERS IN NEUROINFORMATICS;ASTRONOMIA / FÍSICA                               ;B2
1662-5250;JOURNAL OF NANO RESEARCH (PRINT);ASTRONOMIA / FÍSICA                               ;B5
1662-7482;APPLIED MECHANICS AND MATERIALS;ASTRONOMIA / FÍSICA                               ;C 
1662-8985;ADVANCED MATERIALS RESEARCH (ONLINE);ASTRONOMIA / FÍSICA                               ;C 
1662-8985;ADVANCED MATERIALS RESEARCH (ONLINE);ARQUITETURA, URBANISMO E DESIGN;C 
1662-9752;MATERIALS SCIENCE FORUM (ONLINE);ASTRONOMIA / FÍSICA                               ;C 
1662-9752;MATERIALS SCIENCE FORUM (ONLINE);ARQUITETURA, URBANISMO E DESIGN;B3
1662-9752;MATERIALS SCIENCE FORUM (ONLINE);ANTROPOLOGIA / ARQUEOLOGIA                        ;B1
1662-9779;SSP - SOLID STATE PHENOMENA;ASTRONOMIA / FÍSICA                               ;C 
1662-9779;JOURNAL OF SOLID STATE PHENOMENA;ASTRONOMIA / FÍSICA                               ;C 
1662-9795;KEY ENGINEERING MATERIALS (ONLINE);ASTRONOMIA / FÍSICA                               ;C 
1662-9795;KEY ENGINEERING MATERIALS (ONLINE);ARQUITETURA, URBANISMO E DESIGN;B4
1662-9795;KEY ENGINEERING MATERIALS (ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1664-042X;FRONTIERS IN PHYSIOLOGY;ASTRONOMIA / FÍSICA                               ;B1
1664-042X;FRONTIERS IN PHYSIOLOGY;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1664-0640;FRONTIERS IN PSYCHIATRY;ASTRONOMIA / FÍSICA                               ;C 
1664-0640;FRONTIERS IN PSYCHIATRY;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1664-1078;FRONTIERS IN PSYCHOLOGY;ASTRONOMIA / FÍSICA                               ;B2
1664-1078;FRONTIERS IN PSYCHOLOGY;ARTES;C 
1664-1078;FRONTIERS IN PSYCHOLOGY;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1664-2295;FRONTIERS IN NEUROLOGY;ASTRONOMIA / FÍSICA                               ;B2
1664-302X;FRONTIERS IN MICROBIOLOGY (ONLINE);ASTRONOMIA / FÍSICA                               ;B1
1665-0204;REVISTA IBEROAMERICANA DE TECNOLOGIA POSTCOSECHA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1665-0654;CIENTÍFICA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1665-1294;DISEÑO EN SÍNTESIS: REFLEXIONES SOBRE LA CULTURA DEL DISEÑO;ARQUITETURA, URBANISMO E DESIGN;C 
1665-1715;ISTOR: REVISTA DE HISTORIA INTERNACIONAL;ANTROPOLOGIA / ARQUEOLOGIA                        ;B4
1665-8140;ESPACIOS PÚBLICOS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1665-8612;REVISTA DEL CENTRO DE INVESTIGACIÓN;ARTES;B4
1665-8612;REVISTA DEL CENTRO DE INVESTIGACIÓN;ANTROPOLOGIA / ARQUEOLOGIA                        ;B5
1665-8728;INVESTIGACIÓN TEATRAL: REVISTA DE ARTES ESCÉNICAS Y PERFORMATIVIDAD;ARTES;C 
1666-1842;CLAROSCURO (ROSARIO);ANTROPOLOGIA / ARQUEOLOGIA                        ;B5
1666-2849;INSTANTES Y AZARES;ARTES;B3
1666-5112;CUADERNOS DEL CIMBAGE;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1668-0227;CUADERNOS DEL CENTRO DE ESTUDIOS DE DISEÑO Y COMUNICACIÓN;ARQUITETURA, URBANISMO E DESIGN;A2
1668-0227;CUADERNOS DEL CENTRO DE ESTUDIOS DE DISEÑO Y COMUNICACIÓN;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1668-1053;CUADERNOS DEL IDES;ANTROPOLOGIA / ARQUEOLOGIA                        ;B5
1668-2939;30-60 CUADERNO LATINOAMERICANO DE ARQUITECTURA;ARQUITETURA, URBANISMO E DESIGN;C 
1668-7515;ASTROLABIO (BUENOS AIRES);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1669-2381;SALUD COLECTIVA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1669-5380;1:100 SELECCIÓN DE OBRAS. IGEO. PROTOTIPOS DE VIVIENDA SUSTENTABLE;ARQUITETURA, URBANISMO E DESIGN;B5
1669-6301;TELONDEFONDO: REVISTA DE TEORIA Y CRITICA TEATRAL;ARTES;B1
1669-6301;REVISTA DE TEORÍA E CRÍTICA TEATRAL;ARTES;B1
1669-7405;STUDIA POLITICAE;ARQUITETURA, URBANISMO E DESIGN;B4
1669-953X;CONTRA/RELATOS DESDE EL SUR;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1674-1056;CHINESE PHYSICS B;ASTRONOMIA / FÍSICA                               ;B3
1674-1137;CHINESE PHYSICS C, HIGH ENERGY PHYSICS AND NUCLEAR PHYSICS;ASTRONOMIA / FÍSICA                               ;B1
1674-4527;RESEARCH IN ASTRONOMY AND ASTROPHYSICS;ASTRONOMIA / FÍSICA                               ;B3
1674-9251;PHOTONIC SENSORS;ASTRONOMIA / FÍSICA                               ;B5
1676-0158;CULTIVAR MÁQUINAS;ARQUITETURA, URBANISMO E DESIGN;B5
1676-0158;CULTIVAR MÁQUINAS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;C 
1676-045X;REVISTA EXPECTATIVA (IMPRESSO);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1676-0522;ANIMA (FORTALEZA);BIODIVERSIDADE;C 
1676-0603;BIOTA NEOTROPICA (EDIÇÃO EM PORTUGUÊS. ONLINE);BIODIVERSIDADE;B2
1676-0603;BIOTA NEOTROPICA (ED. PORTUGUESA);BIODIVERSIDADE;B2
1676-0603;BIOTA NEOPROPICA (EDIÇÃO EM PORTUGUÊS. ONLINE);BIODIVERSIDADE;B2
1676-0603;BIOTA NEOTROPICA (EDIÇÃO EM PORTUGUÊS. ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1676-0611;BIOTA NEOTROPICA (ONLINE. EDIÇÃO EM INGLÊS);BIODIVERSIDADE;B2
1676-0611;BIOTA NEOTROPICA (ENGLISH ED.);BIODIVERSIDADE;B2
1676-0670;INFORME GEPEC (IMPRESSO);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1676-0727;REVISTA POLÊMICA;ARTES;C 
1676-0727;POLÊM!CA;ARTES;C 
1676-0727;POLÊM!CA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1676-0883;MERCADO DE TRABALHO (RIO DE JANEIRO. 1996);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;C 
1676-1340;BOLETIM DE PESQUISA E DESENVOLVIMENTO (EMBRAPA RECURSOS GENÉTICOS E BIOTECNOLOGIA);BIODIVERSIDADE;C 
1676-1669;MEMORANDUM (BELO HORIZONTE);ARTES;B2
1676-188X;REVISTA CONTEXTO & SAÚDE;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1676-1901;REVISTA PRODUÇÃO ONLINE;ARQUITETURA, URBANISMO E DESIGN;B3
1676-1901;REVISTA PRODUÇÃO ONLINE;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1676-2274;NUTRIÇÃO EM PAUTA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;C 
1676-2592;ETD: EDUCAÇÃO TEMÁTICA DIGITAL;ARTES;B1
1676-2592;ETD: EDUCAÇÃO TEMÁTICA DIGITAL;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1676-2592;ETD. EDUCAÇÃO TEMÁTICA DIGITAL;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1676-2592;EDUCAÇÃO TEMÁTICA DIGITAL;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1676-2819;GLOBAL MANAGER (FSG);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
1676-2827;REVISTA MEDIAÇÃO;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1676-3661;BOLETIM IBCCRIM;ANTROPOLOGIA / ARQUEOLOGIA                        ;C 
1676-3793;REVISTA DA SOCIEDADE BRASILEIRA DE ENFERMEIROS PEDIATRAS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1676-3939;MÚSICA HODIE;ARTES;A2
1676-3939;MÚSICA HODIE;ARTES;A2
1676-3939;MÚSICA HODIE;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1676-4056;PRODUCT (IGDP);ARQUITETURA, URBANISMO E DESIGN;B2
1676-4056;PRODUCT (IGDP);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1676-4188;CIÊNCIA & AMBIENTE;BIODIVERSIDADE;C 
1676-4188;CIÊNCIA & AMBIENTE;ANTROPOLOGIA / ARQUEOLOGIA                        ;B4
1676-4285;ONLINE BRAZILIAN JOURNAL OF NURSING;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1676-5095;LÉGUA & MEIA;ARTES;C 
1676-546X;SEMINA. CIÊNCIAS AGRÁRIAS (IMPRESSO);ARQUITETURA, URBANISMO E DESIGN;B2
1676-5648;RAE ELETRÔNICA (ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1676-5664;BOLETIM TÉCNICO-CIENTÍFICO DO CEPNOR;BIODIVERSIDADE;C 
1676-5664;BOLETIM TÉCNICO-CIENTÍFICO DO CEPNOR;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1676-5680;GENETICS AND MOLECULAR RESEARCH;ASTRONOMIA / FÍSICA                               ;B5
1676-5818;MIRABILIA JOURNAL;ARTES;B1
1676-5826;FÓRUM DE CONTRATAÇÃO E GESTÃO PÚBLICA (IMPRESSO);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1676-6016;CONTEXTO (UFRGS);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1676-6024;CADERNOS TÉCNICOS DE VETERINÁRIA E ZOOTECNIA (UFMG);BIODIVERSIDADE;C 
1676-661X;CONFLITOS NO CAMPO BRASIL;ANTROPOLOGIA / ARQUEOLOGIA                        ;B5
1676-8000;RBEE. REVISTA BRASILEIRA DE ECONOMIA DE EMPRESAS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1676-8450;CADERNOS DA ESCOLA DO LEGISLATIVO;ARQUITETURA, URBANISMO E DESIGN;C 
1676-8450;CADERNOS DA ESCOLA DO LEGISLATIVO;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
1676-8698;REVISTA DE ESTUDOS CRIMINAIS;ANTROPOLOGIA / ARQUEOLOGIA                        ;C 
1676-8701;INTERESSE PÚBLICO (IMPRESSO);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1676-8965;REVISTA BRASILEIRA DE SOCIOLOGIA DA EMOÇÃO (ONLINE);ANTROPOLOGIA / ARQUEOLOGIA                        ;B3
1676-8965;RBSE. REVISTA BRASILEIRA DE SOCIOLOGIA DA EMOÇÃO (ONLINE);ANTROPOLOGIA / ARQUEOLOGIA                        ;B3
1676-918X;BOLETIM DE PESQUISA E DESENVOLVIMENTO (EMBRAPA CERRADOS);BIODIVERSIDADE;C 
1676-9651;LABRYS, ÉTUDES FÉMINISTES/ ESTUDOS FEMINISTAS;ANTROPOLOGIA / ARQUEOLOGIA                        ;B1
1676-9651;LABRYS (EDIÇÃO EM PORTUGUÊS. ONLINE);ANTROPOLOGIA / ARQUEOLOGIA                        ;B1
1676-9783;RIMAR;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1677-0013;DESTARTE (FESV);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1677-0188;REVISTA UNIABEU;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1677-0277;CADERNOS DE EDUCAÇÃO ESCOLAR INDÍGENA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
1677-0420;BRAZILIAN JOURNAL OF PLANT PHYSIOLOGY (IMPRESSO);BIODIVERSIDADE;B2
1677-0439;FAZ CIÊNCIA (UNIOESTE. IMPRESSO);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1677-0471;AVALIAÇÃO PSICOLÓGICA (IMPRESSO);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1677-0668;REVISTA DE CONJUNTURA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1677-0706;MÉTIS (UCS);ARTES;B3
1677-0897;REVISTA DO INSTITUTO HISTÓRICO E GEOGRÁFICO DE MATO GROSSO;ARQUITETURA, URBANISMO E DESIGN;B5
1677-1028;CONSCIENTIAE SAÚDE (IMPRESSO);ARTES;B4
1677-1028;CONSCIENTIAE SAÚDE (IMPRESSO);ARQUITETURA, URBANISMO E DESIGN;B5
1677-1028;CONSCIENTIAE SAÚDE (IMPRESSO);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1677-1028;CONSCIENTIAE SAÚDE;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1677-1184;RAC (IESA);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1677-1222;REVER: REVISTA DE ESTUDOS DA RELIGIÃO;ANTROPOLOGIA / ARQUEOLOGIA                        ;B3
1677-1303;DIALOGIA (UNINOVE. IMPRESSO);ARTES;B2
1677-1303;DIALOGIA (UNINOVE. IMPRESSO);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1677-1451;MUNDO JOVEM (PUCRS);ANTROPOLOGIA / ARQUEOLOGIA                        ;B1
