ISSN;Título;Área de Avaliação;Estrato
0143-7496;INTERNATIONAL JOURNAL OF ADHESION AND ADHESIVES;BIOTECNOLOGIA                                     ;B1
0143-7496;INTERNATIONAL JOURNAL OF ADHESION AND ADHESIVES;BIODIVERSIDADE;B1
0143-7720;INTERNATIONAL JOURNAL OF MANPOWER;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
0143-8166;OPTICS AND LASERS IN ENGINEERING;CIÊNCIAS AGRÁRIAS I                               ;A2
0143-8166;OPTICS AND LASERS IN ENGINEERING;ASTRONOMIA / FÍSICA                               ;B1
0143-991X;INDUSTRIAL ROBOT;CIÊNCIA DA COMPUTAÇÃO                             ;C 
0144-0322;JOURNAL OF THE SOCIETY OF LEATHER TECHNOLOGISTS AND CHEMISTS;CIÊNCIAS AMBIENTAIS;B2
0144-2872;POLICY STUDIES;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS        ;A1
0144-3054;EUROPEAN COMPETITION LAW REVIEW;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS        ;B4
0144-3577;INTERNATIONAL JOURNAL OF OPERATIONS & PRODUCTION MANAGEMENT;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
0144-3585;JOURNAL OF ECONOMIC STUDIES (BRADFORD);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
0144-3615;JOURNAL OF OBSTETRICS AND GYNAECOLOGY;CIÊNCIAS BIOLÓGICAS I                             ;B5
0144-7815;IAHS-AISH PUBLICATION;CIÊNCIAS AMBIENTAIS;B2
0144-7815;IAHS-AISH PUBLICATION;CIÊNCIAS AGRÁRIAS I                               ;B5
0144-7815;IAHS-AISH PUBLICATION;BIODIVERSIDADE;C 
0144-8420;RADIATION PROTECTION DOSIMETRY;CIÊNCIAS BIOLÓGICAS I                             ;B4
0144-8420;RADIATION PROTECTION DOSIMETRY;BIODIVERSIDADE;B3
0144-8420;RADIATION PROTECTION DOSIMETRY;ASTRONOMIA / FÍSICA                               ;B4
0144-8420;RADIATION PROTECTION DOSIMETRY;ANTROPOLOGIA / ARQUEOLOGIA                        ;B2
0144-8463;BIOSCIENCE REPORTS;CIÊNCIAS BIOLÓGICAS III                           ;B1
0144-8463;BIOSCIENCE REPORTS;CIÊNCIAS BIOLÓGICAS II                            ;B1
0144-8463;BIOSCIENCE REPORTS;CIÊNCIAS BIOLÓGICAS I                             ;B1
0144-8609;AQUACULTURAL ENGINEERING;BIODIVERSIDADE;B1
0144-8609;AQUACULTURAL ENGINEERING;ARQUITETURA, URBANISMO E DESIGN;A1
0144-8617;CARBOHYDRATE POLYMERS;CIÊNCIAS BIOLÓGICAS III                           ;A2
0144-8617;CARBOHYDRATE POLYMERS;CIÊNCIAS BIOLÓGICAS II                            ;A2
0144-8617;CARBOHYDRATE POLYMERS;CIÊNCIAS BIOLÓGICAS I                             ;A2
0144-8617;CARBOHYDRATE POLYMERS;CIÊNCIAS AMBIENTAIS;A1
0144-8617;CARBOHYDRATE POLYMERS;CIÊNCIAS AGRÁRIAS I                               ;A1
0144-8617;CARBOHYDRATE POLYMERS;CIÊNCIA DE ALIMENTOS                              ;A1
0144-8617;CARBOHYDRATE POLYMERS;BIOTECNOLOGIA                                     ;A1
0144-8617;CARBOHYDRATE POLYMERS;BIODIVERSIDADE;A2
0144-8617;CARBOHYDRATE POLYMERS;ASTRONOMIA / FÍSICA                               ;A2
0144-8617;CARBOHYDRATE POLYMERS;ARQUITETURA, URBANISMO E DESIGN;A1
0144-8765;BIOLOGICAL AGRICULTURE & HORTICULTURE;CIÊNCIAS AGRÁRIAS I                               ;B1
0144-8765;BIOLOGICAL AGRICULTURE & HORTICULTURE;BIOTECNOLOGIA                                     ;B3
0144-8765;BIOLOGICAL AGRICULTURE & HORTICULTURE;BIODIVERSIDADE;B2
0144-929X;BEHAVIOUR & INFORMATION TECHNOLOGY (PRINT);CIÊNCIA DA COMPUTAÇÃO                             ;A2
0145-2126;LEUKEMIA RESEARCH;CIÊNCIAS BIOLÓGICAS II                            ;B1
0145-2126;LEUKEMIA RESEARCH;CIÊNCIAS BIOLÓGICAS I                             ;B1
0145-2126;LEUKEMIA RESEARCH;BIOTECNOLOGIA                                     ;B1
0145-2126;LEUKEMIA RESEARCH;ANTROPOLOGIA / ARQUEOLOGIA                        ;B5
0145-2134;CHILD ABUSE & NEGLECT;CIÊNCIAS BIOLÓGICAS I                             ;B1
0145-2134;CHILD ABUSE & NEGLECT;ANTROPOLOGIA / ARQUEOLOGIA                        ;A2
0145-305X;DEVELOPMENTAL AND COMPARATIVE IMMUNOLOGY;CIÊNCIAS BIOLÓGICAS III                           ;B1
0145-305X;DEVELOPMENTAL AND COMPARATIVE IMMUNOLOGY;CIÊNCIAS BIOLÓGICAS II                            ;A2
0145-305X;DEVELOPMENTAL AND COMPARATIVE IMMUNOLOGY;CIÊNCIAS BIOLÓGICAS I                             ;A2
0145-305X;DEVELOPMENTAL AND COMPARATIVE IMMUNOLOGY;CIÊNCIAS AGRÁRIAS I                               ;A2
0145-305X;DEVELOPMENTAL AND COMPARATIVE IMMUNOLOGY;BIOTECNOLOGIA                                     ;A2
0145-479X;JOURNAL OF BIOENERGETICS AND BIOMEMBRANES;CIÊNCIAS BIOLÓGICAS III                           ;B2
0145-479X;JOURNAL OF BIOENERGETICS AND BIOMEMBRANES;CIÊNCIAS BIOLÓGICAS II                            ;B2
0145-479X;JOURNAL OF BIOENERGETICS AND BIOMEMBRANES;BIOTECNOLOGIA                                     ;B1
0145-5680;CELLULAR AND MOLECULAR BIOLOGY;CIÊNCIAS BIOLÓGICAS II                            ;B5
0145-6008;ALCOHOLISM, CLINICAL AND EXPERIMENTAL RESEARCH;CIÊNCIAS BIOLÓGICAS III                           ;B1
0145-6008;ALCOHOLISM, CLINICAL AND EXPERIMENTAL RESEARCH;CIÊNCIAS BIOLÓGICAS II                            ;B1
0145-6008;ALCOHOLISM, CLINICAL AND EXPERIMENTAL RESEARCH;CIÊNCIAS BIOLÓGICAS I                             ;B1
0145-6008;ALCOHOLISM, CLINICAL AND EXPERIMENTAL RESEARCH;BIOTECNOLOGIA                                     ;B1
0145-8876;JOURNAL OF FOOD PROCESS ENGINEERING;CIÊNCIAS BIOLÓGICAS III                           ;B4
0145-8876;JOURNAL OF FOOD PROCESS ENGINEERING;CIÊNCIAS AMBIENTAIS;B1
0145-8876;JOURNAL OF FOOD PROCESS ENGINEERING;CIÊNCIAS AGRÁRIAS I                               ;B2
0145-8876;JOURNAL OF FOOD PROCESS ENGINEERING;CIÊNCIA DE ALIMENTOS                              ;B1
0145-8876;JOURNAL OF FOOD PROCESS ENGINEERING;BIODIVERSIDADE;B3
0145-8876;JOURNAL OF FOOD PROCESS ENGINEERING;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
0145-8884;JOURNAL OF FOOD BIOCHEMISTRY;CIÊNCIAS BIOLÓGICAS II                            ;B4
0145-8884;JOURNAL OF FOOD BIOCHEMISTRY;CIÊNCIAS AMBIENTAIS;B1
0145-8884;JOURNAL OF FOOD BIOCHEMISTRY;CIÊNCIAS AGRÁRIAS I                               ;B2
0145-8884;JOURNAL OF FOOD BIOCHEMISTRY;CIÊNCIA DE ALIMENTOS                              ;A2
0145-8884;JOURNAL OF FOOD BIOCHEMISTRY;BIOTECNOLOGIA                                     ;B3
0145-8884;JOURNAL OF FOOD BIOCHEMISTRY;BIODIVERSIDADE;B3
0145-8892;JOURNAL OF FOOD PROCESSING AND PRESERVATION;CIÊNCIAS BIOLÓGICAS II                            ;B4
0145-8892;JOURNAL OF FOOD PROCESSING AND PRESERVATION;CIÊNCIAS AMBIENTAIS;B1
0145-8892;JOURNAL OF FOOD PROCESSING AND PRESERVATION;CIÊNCIAS AGRÁRIAS I                               ;B1
0145-8892;JOURNAL OF FOOD PROCESSING AND PRESERVATION;CIÊNCIA DE ALIMENTOS                              ;B1
0145-8892;JOURNAL OF FOOD PROCESSING AND PRESERVATION;BIOTECNOLOGIA                                     ;B3
0145-8892;JOURNAL OF FOOD PROCESSING AND PRESERVATION;BIODIVERSIDADE;A2
0145-8892;JOURNAL OF FOOD PROCESSING AND PRESERVATION;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
0145-8973;CHASQUI;COMUNICAÇÃO E INFORMAÇÃO;A2
0145-8973;CHASQUI;CIÊNCIAS BIOLÓGICAS II                            ;C 
0145-9740;MEDICAL ANTHROPOLOGY;ANTROPOLOGIA / ARQUEOLOGIA                        ;A2
0146-0404;INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE;CIÊNCIAS BIOLÓGICAS II                            ;A2
0146-0404;INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE;CIÊNCIAS BIOLÓGICAS I                             ;B1
0146-0404;INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE;CIÊNCIA DE ALIMENTOS                              ;B3
0146-0404;INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE;BIOTECNOLOGIA                                     ;A2
0146-4833;COMPUTER COMMUNICATION REVIEW;CIÊNCIA DA COMPUTAÇÃO                             ;B1
0146-5422;ONLINE (WESTON, CONN.);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
0146-5724;RADIATION PHYSICS AND CHEMESTRY;ASTRONOMIA / FÍSICA                               ;B3
0146-6380;ORGANIC GEOCHEMISTRY;CIÊNCIAS BIOLÓGICAS III                           ;B1
0146-6380;ORGANIC GEOCHEMISTRY;CIÊNCIAS BIOLÓGICAS II                            ;B1
0146-6380;ORGANIC GEOCHEMISTRY;CIÊNCIAS AMBIENTAIS;A1
0146-6380;ORGANIC GEOCHEMISTRY;CIÊNCIAS AGRÁRIAS I                               ;A1
0146-6380;ORGANIC GEOCHEMISTRY;BIOTECNOLOGIA                                     ;A2
0146-6380;ORGANIC GEOCHEMISTRY;BIODIVERSIDADE;A2
0146-6410;PROGRESS IN PARTICLE AND NUCLEAR PHYSICS;ASTRONOMIA / FÍSICA                               ;A1
0146-6615;JOURNAL OF MEDICAL VIROLOGY (PRINT);CIÊNCIAS BIOLÓGICAS III                           ;B2
0146-6615;JOURNAL OF MEDICAL VIROLOGY (PRINT);CIÊNCIAS BIOLÓGICAS II                            ;B2
0146-6615;JOURNAL OF MEDICAL VIROLOGY (PRINT);CIÊNCIAS BIOLÓGICAS I                             ;B2
0146-6615;JOURNAL OF MEDICAL VIROLOGY (PRINT);CIÊNCIAS AMBIENTAIS;A2
0146-6615;JOURNAL OF MEDICAL VIROLOGY (PRINT);CIÊNCIAS AGRÁRIAS I                               ;B1
0146-6615;JOURNAL OF MEDICAL VIROLOGY (PRINT);BIOTECNOLOGIA                                     ;B1
0146-6615;JOURNAL OF MEDICAL VIROLOGY (PRINT);BIODIVERSIDADE;B2
0146-6623;JOURNAL OF AQUATIC PLANT MANAGEMENT;CIÊNCIAS AGRÁRIAS I                               ;B2
0146-6623;JOURNAL OF AQUATIC PLANT MANAGEMENT;BIODIVERSIDADE;B2
0146-9428;JOURNAL OF FOOD QUALITY;CIÊNCIAS BIOLÓGICAS III                           ;B4
0146-9428;JOURNAL OF FOOD QUALITY;CIÊNCIAS AGRÁRIAS I                               ;B2
0146-9428;JOURNAL OF FOOD QUALITY;CIÊNCIA DE ALIMENTOS                              ;B1
0146-9428;JOURNAL OF FOOD QUALITY;BIODIVERSIDADE;B3
0146-9592;OPTICS LETTERS;CIÊNCIAS AMBIENTAIS;A1
0146-9592;OPTICS LETTERS;ASTRONOMIA / FÍSICA                               ;A2
0147-0809;LIGHT METALS (NEW YORK);CIÊNCIAS AMBIENTAIS;B1
0147-2526;DANCE CHRONICLE;COMUNICAÇÃO E INFORMAÇÃO;B2
0147-2526;DANCE CHRONICLE;ARTES;B2
0147-5967;JOURNAL OF COMPARATIVE ECONOMICS (PRINT);CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS        ;A1
0147-5967;JOURNAL OF COMPARATIVE ECONOMICS (PRINT);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
0147-619X;PLASMID (SAN DIEGO. PRINT);CIÊNCIAS BIOLÓGICAS I                             ;B3
0147-619X;PLASMID (SAN DIEGO. PRINT);BIODIVERSIDADE;B2
0147-6513;ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY;CIÊNCIAS BIOLÓGICAS II                            ;B1
0147-6513;ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY;CIÊNCIAS BIOLÓGICAS I                             ;B1
0147-6513;ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY;CIÊNCIAS AMBIENTAIS;A1
0147-6513;ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY;CIÊNCIAS AGRÁRIAS I                               ;A1
0147-6513;ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY;CIÊNCIA DE ALIMENTOS                              ;B2
0147-6513;ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY;BIOTECNOLOGIA                                     ;A2
0147-6513;ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY;BIODIVERSIDADE;A2
0147-6513;ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY;ASTRONOMIA / FÍSICA                               ;B1
0147-8885;JOURNAL OF HISTOTECHNOLOGY;CIÊNCIAS BIOLÓGICAS II                            ;B5
0147-9032;REVIEW - FERNAND BRAUDEL CENTER FOR THE STUDY OF ECONOMIES, HISTORICAL SYSTEMS, AND CIVILIZATIONS;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS        ;B2
0147-9032;REVIEW - FERNAND BRAUDEL CENTER FOR THE STUDY OF ECONOMIES, HISTORICAL SYSTEMS, AND CIVILIZATIONS;ANTROPOLOGIA / ARQUEOLOGIA                        ;B3
0147-9121;RESEARCH IN LABOR ECONOMICS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
0147-9571;COMPARATIVE IMMUNOLOGY, MICROBIOLOGY AND INFECTIOUS DISEASES;CIÊNCIAS BIOLÓGICAS III                           ;B2
0147-9571;COMPARATIVE IMMUNOLOGY, MICROBIOLOGY AND INFECTIOUS DISEASES;CIÊNCIAS BIOLÓGICAS II                            ;B2
0147-9571;COMPARATIVE IMMUNOLOGY, MICROBIOLOGY AND INFECTIOUS DISEASES;CIÊNCIAS BIOLÓGICAS I                             ;B2
0147-9571;COMPARATIVE IMMUNOLOGY, MICROBIOLOGY AND INFECTIOUS DISEASES;CIÊNCIAS AGRÁRIAS I                               ;B1
0147-9571;COMPARATIVE IMMUNOLOGY, MICROBIOLOGY AND INFECTIOUS DISEASES;BIOTECNOLOGIA                                     ;B1
0147-9571;COMPARATIVE IMMUNOLOGY, MICROBIOLOGY AND INFECTIOUS DISEASES;BIODIVERSIDADE;B2
0148-0227;JOURNAL OF GEOPHYSICAL RESEARCH;CIÊNCIAS AMBIENTAIS;A1
0148-0227;JOURNAL OF GEOPHYSICAL RESEARCH;CIÊNCIAS AGRÁRIAS I                               ;A2
0148-0227;JOURNAL OF GEOPHYSICAL RESEARCH;CIÊNCIA DA COMPUTAÇÃO                             ;B2
0148-0227;JOURNAL OF GEOPHYSICAL RESEARCH;BIODIVERSIDADE;A2
0148-0227;JOURNAL OF GEOPHYSICAL RESEARCH;ASTRONOMIA / FÍSICA                               ;B1
0148-0545;DRUG AND CHEMICAL TOXICOLOGY (NEW YORK, N.Y. 1978);CIÊNCIAS BIOLÓGICAS II                            ;B2
0148-0545;DRUG AND CHEMICAL TOXICOLOGY (NEW YORK, N.Y. 1978);CIÊNCIAS BIOLÓGICAS I                             ;B3
0148-0545;DRUG AND CHEMICAL TOXICOLOGY (NEW YORK, N.Y. 1978);CIÊNCIAS AMBIENTAIS;B1
0148-0545;DRUG AND CHEMICAL TOXICOLOGY (NEW YORK, N.Y. 1978);CIÊNCIAS AGRÁRIAS I                               ;B1
0148-0545;DRUG AND CHEMICAL TOXICOLOGY (NEW YORK, N.Y. 1978);BIOTECNOLOGIA                                     ;B2
0148-0545;DRUG AND CHEMICAL TOXICOLOGY (NEW YORK, N.Y. 1978);BIODIVERSIDADE;B2
0148-2963;JOURNAL OF BUSINESS RESEARCH;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
0148-396X;NEUROSURGERY;CIÊNCIAS BIOLÓGICAS II                            ;A2
0148-4184;THE ACCOUNTING HISTORIANS JOURNAL;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
0148-4419;SOUTHERN JOURNAL OF APPLIED FORESTRY;CIÊNCIAS AGRÁRIAS I                               ;B2
0148-5598;JOURNAL OF MEDICAL SYSTEMS;CIÊNCIAS BIOLÓGICAS I                             ;B1
0148-5598;JOURNAL OF MEDICAL SYSTEMS;CIÊNCIA DA COMPUTAÇÃO                             ;C 
0148-5717;SEXUALLY TRANSMITTED DISEASES;CIÊNCIAS BIOLÓGICAS III                           ;B1
0148-5717;SEXUALLY TRANSMITTED DISEASES;CIÊNCIAS BIOLÓGICAS I                             ;B1
0148-6071;JPEN. JOURNAL OF PARENTERAL AND ENTERAL NUTRITION;CIÊNCIAS BIOLÓGICAS III                           ;B1
0148-6071;JPEN. JOURNAL OF PARENTERAL AND ENTERAL NUTRITION;CIÊNCIAS BIOLÓGICAS II                            ;A2
0148-6071;JPEN. JOURNAL OF PARENTERAL AND ENTERAL NUTRITION;CIÊNCIAS BIOLÓGICAS I                             ;A2
0148-6071;JPEN. JOURNAL OF PARENTERAL AND ENTERAL NUTRITION;CIÊNCIA DE ALIMENTOS                              ;B3
0148-6071;JPEN. JOURNAL OF PARENTERAL AND ENTERAL NUTRITION;BIOTECNOLOGIA                                     ;A2
0148-6195;JOURNAL OF ECONOMICS AND BUSINESS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
0148-639X;MUSCLE & NERVE (PRINT);CIÊNCIAS BIOLÓGICAS III                           ;B1
0148-639X;MUSCLE & NERVE (PRINT);CIÊNCIAS BIOLÓGICAS II                            ;B1
0148-639X;MUSCLE & NERVE (PRINT);CIÊNCIAS BIOLÓGICAS I                             ;B1
0148-7191;SAE TECHNICAL PAPER SERIES;CIÊNCIAS AMBIENTAIS;B1
0148-7191;SAE TECHNICAL PAPER SERIES;ASTRONOMIA / FÍSICA                               ;C 
0148-7299;AMERICAN JOURNAL OF MEDICAL GENETICS (PRINT);CIÊNCIAS BIOLÓGICAS I                             ;C 
0148-7299;AMERICAN JOURNAL OF MEDICAL GENETICS;CIÊNCIAS BIOLÓGICAS I                             ;C 
0149-0451;GEOMICROBIOLOGY JOURNAL;CIÊNCIAS AGRÁRIAS I                               ;B1
0149-1970;PROGRESS IN NUCLEAR ENERGY (NEW SERIES);CIÊNCIAS AMBIENTAIS;B1
0149-1970;PROGRESS IN NUCLEAR ENERGY (NEW SERIES);CIÊNCIA DA COMPUTAÇÃO                             ;B3
0149-2195;MORBIDITY AND MORTALITY WEEKLY REPORT (PRINT);CIÊNCIAS BIOLÓGICAS I                             ;A1
0149-2918;CLINICAL THERAPEUTICS;CIÊNCIAS BIOLÓGICAS I                             ;B1
0149-6085;JOURNAL OF FOOD SAFETY;CIÊNCIAS BIOLÓGICAS III                           ;B4
0149-6085;JOURNAL OF FOOD SAFETY;CIÊNCIAS BIOLÓGICAS II                            ;B4
0149-6085;JOURNAL OF FOOD SAFETY;CIÊNCIAS AGRÁRIAS I                               ;B2
0149-6085;JOURNAL OF FOOD SAFETY;CIÊNCIA DE ALIMENTOS                              ;B1
0149-6085;JOURNAL OF FOOD SAFETY;BIOTECNOLOGIA                                     ;B3
0149-6395;SEPARATION SCIENCE AND TECHNOLOGY (PRINT);CIÊNCIAS BIOLÓGICAS II                            ;B4
0149-6395;SEPARATION SCIENCE AND TECHNOLOGY (PRINT);CIÊNCIAS BIOLÓGICAS I                             ;B4
0149-6395;SEPARATION SCIENCE AND TECHNOLOGY (PRINT);CIÊNCIAS AMBIENTAIS;B1
0149-6395;SEPARATION SCIENCE AND TECHNOLOGY (PRINT);CIÊNCIA DE ALIMENTOS                              ;A2
0149-6395;SEPARATION SCIENCE AND TECHNOLOGY (PRINT);BIOTECNOLOGIA                                     ;B2
0149-6395;SEPARATION SCIENCE AND TECHNOLOGY (PRINT);ASTRONOMIA / FÍSICA                               ;B5
0149-7189;EVALUATION AND PROGRAM PLANNING;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
0149-7634;NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS;CIÊNCIAS BIOLÓGICAS II                            ;A1
0149-7634;NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS;CIÊNCIAS BIOLÓGICAS I                             ;A1
0151-9638;ANNALES DE DERMATOLOGIE ET DE VÉNÉRÉOLOGIE;CIÊNCIAS AMBIENTAIS;B2
0157-244X;RESEARCH IN SCIENCE EDUCATION;CIÊNCIAS BIOLÓGICAS I                             ;B4
0157-244X;RESEARCH IN SCIENCE EDUCATION;BIODIVERSIDADE;B2
0158-4197;EMU (MELBOURNE. PRINT);BIODIVERSIDADE;B1
0159-5431;ANTHROPOLOGY NEWS;BIODIVERSIDADE;C 
0160-0176;INTERNATIONAL REGIONAL SCIENCE REVIEW;CIÊNCIA DA COMPUTAÇÃO                             ;B3
0160-2446;JOURNAL OF CARDIOVASCULAR PHARMACOLOGY;CIÊNCIAS BIOLÓGICAS III                           ;B1
0160-2446;JOURNAL OF CARDIOVASCULAR PHARMACOLOGY;CIÊNCIAS BIOLÓGICAS II                            ;B1
0160-2446;JOURNAL OF CARDIOVASCULAR PHARMACOLOGY;CIÊNCIAS BIOLÓGICAS I                             ;B1
0160-2446;JOURNAL OF CARDIOVASCULAR PHARMACOLOGY;CIÊNCIAS AMBIENTAIS;B2
0160-2446;JOURNAL OF CARDIOVASCULAR PHARMACOLOGY;BIOTECNOLOGIA                                     ;B1
0160-3477;JOURNAL OF POST KEYNESIAN ECONOMICS;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS        ;A2
0160-3477;JOURNAL OF POST KEYNESIAN ECONOMICS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
0160-4120;ENVIRONMENT INTERNATIONAL;CIÊNCIAS BIOLÓGICAS I                             ;A1
0160-4120;ENVIRONMENT INTERNATIONAL;CIÊNCIAS AMBIENTAIS;A1
0160-4120;ENVIRONMENT INTERNATIONAL;CIÊNCIAS AGRÁRIAS I                               ;A1
0160-4120;ENVIRONMENT INTERNATIONAL;BIODIVERSIDADE;A1
0160-4120;ENVIRONMENT INTERNATIONAL;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
0160-564X;ARTIFICIAL ORGANS;CIÊNCIAS BIOLÓGICAS II                            ;B2
0160-564X;ARTIFICIAL ORGANS;CIÊNCIAS BIOLÓGICAS I                             ;B2
0160-564X;ARTIFICIAL ORGANS;BIOTECNOLOGIA                                     ;B1
0160-5682;JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY;CIÊNCIAS AMBIENTAIS;B1
0160-5682;JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY;CIÊNCIAS AGRÁRIAS I                               ;B1
0160-5682;JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY;CIÊNCIA DA COMPUTAÇÃO                             ;A1
0160-5682;JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
0160-6689;THE JOURNAL OF CLINICAL PSYCHIATRY;CIÊNCIAS BIOLÓGICAS II                            ;A1
0160-6689;THE JOURNAL OF CLINICAL PSYCHIATRY;CIÊNCIAS BIOLÓGICAS I                             ;A1
0160-6972;THE JOURNAL OF ORAL IMPLANTOLOGY;CIÊNCIAS BIOLÓGICAS III                           ;B3
0160-6972;THE JOURNAL OF ORAL IMPLANTOLOGY;CIÊNCIAS BIOLÓGICAS II                            ;B3
0160-6972;THE JOURNAL OF ORAL IMPLANTOLOGY;BIOTECNOLOGIA                                     ;B2
0160-7383;ANNALS OF TOURISM RESEARCH;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
0160-791X;TECHNOLOGY IN SOCIETY;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS        ;A2
0160-791X;TECHNOLOGY IN SOCIETY;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
0160-9009;FRONTIERS (BOULDER);CIÊNCIAS AGRÁRIAS I                               ;C 
0160-9009;FRONTIERS (BOULDER);ASTRONOMIA / FÍSICA                               ;C 
0160-9289;CLINICAL CARDIOLOGY (MAHWAH, N.J.);CIÊNCIAS BIOLÓGICAS II                            ;B1
0161-0457;SCANNING;CIÊNCIAS BIOLÓGICAS II                            ;B3
0161-0457;SCANNING;CIÊNCIA DE ALIMENTOS                              ;B4
0161-0457;SCANNING;BIOTECNOLOGIA                                     ;B2
0161-0457;SCANNING;BIODIVERSIDADE;B2
0161-0457;SCANNING;ASTRONOMIA / FÍSICA                               ;B3
0161-0775;THEATER (NEW HAVEN, CONN.);ARTES;A2
0161-1542;MONOGRAPHS IN SYSTEMATIC BOTANY FROM THE MISSOURI BOTANICAL GARDEN;BIOTECNOLOGIA                                     ;C 
0161-1542;MONOGRAPHS IN SYSTEMATIC BOTANY FROM THE MISSOURI BOTANICAL GARDEN;BIODIVERSIDADE;C 
0161-1712;INTERNATIONAL JOURNAL OF MATHEMATICS AND MATHEMATICAL SCIENCES;CIÊNCIAS AMBIENTAIS;B1
0161-4754;JOURNAL OF MANIPULATIVE AND PHYSIOLOGICAL THERAPEUTICS;CIÊNCIAS BIOLÓGICAS II                            ;B3
0161-5505;THE JOURNAL OF NUCLEAR MEDICINE (1978);BIOTECNOLOGIA                                     ;A1
0161-5890;MOLECULAR IMMUNOLOGY;CIÊNCIAS BIOLÓGICAS III                           ;B1
0161-5890;MOLECULAR IMMUNOLOGY;CIÊNCIAS BIOLÓGICAS II                            ;B1
0161-5890;MOLECULAR IMMUNOLOGY;CIÊNCIAS BIOLÓGICAS I                             ;B1
0161-5890;MOLECULAR IMMUNOLOGY;BIOTECNOLOGIA                                     ;A2
